trait	chr	pos	CI_logP	eQTL_Type	cis_trans	logP_AD_A	logP_AD
LIVER.express.scl071782.13_18.S	12	6055238	4841863-101684485	overdominant	trans	3.53 	4.20 
LIVER.express.scl26327.26.63_55.S	2	157820859	44443738-158356956	overdominant	trans	3.52 	4.11 
LIVER.express.scl074930.2_4.S	6	114397181	112800719-114397181	overdominant	trans	3.52 	4.38 
LIVER.express.scl0330277.1_48.S	2	159495462	130839544-161566006	dominant	trans	3.52 	3.93 
LIVER.express.X9629553_3210.S	11	99912042	99912042-99912042	overdominant	NA	3.52 	4.11 
LIVER.express.ri.A330038H24.PX00131E18.AK039395.729.S	1	178114736	36936227-182867503	overdominant	trans	3.52 	3.95 
LIVER.express.scl18719.12.1_11.S	13	59454145	59454145-60392327	overdominant	trans	3.52 	5.32 
LIVER.express.scl6100.1.1_70.S	6	87099661	85767450-90723596	overdominant	trans	3.52 	4.24 
LIVER.express.GI_38093625.S	10	89118020	88796691-89234939	dominant	NA	3.52 	3.81 
LIVER.express.GI_38079525.S	3	75866399	54853162-76037690	overdominant	trans	3.52 	4.44 
LIVER.express.scl0003451.1_85.S	1	50157142	46274923-171902321	overdominant	trans	3.52 	3.95 
LIVER.express.scl19523.39_64.S	8	17575078	16859046-131256628	overdominant	trans	3.52 	3.80 
LIVER.express.scl019664.14_1.S	7	37211622	37211622-86279091	overdominant	trans	3.52 	4.10 
LIVER.express.scl0001277.1_12.S	5	77316124	76760880-77456900	overdominant	trans	3.52 	3.79 
LIVER.express.scl0003135.1_5.S	11	114181854	50196663-114641541	overdominant	trans	3.52 	3.83 
LIVER.express.MJ.5000.150_4562_REVCOMP.S	13	72990649	70728610-73846529	dominant	NA	3.52 	4.19 
LIVER.express.scl074762.2_1.S	1	112135450	107398179-178859245	overdominant	trans	3.51 	4.06 
LIVER.express.scl37221.22.1_73.S	9	108585403	108585403-112051764	overdominant	trans	3.51 	4.37 
LIVER.express.scl29091.6.1_45.S	13	102063111	102063111-102063111	dominant	trans	3.51 	4.29 
LIVER.express.scl53087.3.1_292.S	5	112756451	112756451-113588467	overdominant	trans	3.51 	3.98 
LIVER.express.ri.E130116C07.PX00092O21.AK053631.2699.S	2	120958133	101560504-173100092	overdominant	trans	3.51 	3.80 
LIVER.express.scl49850.14.7_268.S	3	141912370	136180388-142808694	overdominant	trans	3.50 	3.99 
LIVER.express.GI_38093920.S	11	16181089	12072619-56329468	overdominant	NA	3.50 	4.10 
LIVER.express.GI_38084223.S	4	21198172	20446144-116787691	overdominant	NA	3.50 	4.43 
LIVER.express.scl49996.9.1_82.S	12	59183396	59183396-67765687	overdominant	trans	3.50 	3.98 
LIVER.express.scl0002768.1_1029.S	5	145317207	17827135-145451060	overdominant	trans	3.50 	3.87 
LIVER.express.GI_38073701.S	14	121859977	121076254-121931544	overdominant	NA	3.50 	3.93 
LIVER.express.ri.5730577G12.PX00093O15.AK030766.3541.S	3	131729777	131504917-131729777	dominant	trans	3.50 	4.16 
LIVER.express.scl075874.1_23.S	7	58808416	53720517-61034078	overdominant	trans	3.50 	3.92 
LIVER.express.scl16187.2_8.S	18	65688890	65688890-65974307	overdominant	trans	3.50 	5.01 
LIVER.express.scl068454.1_3.S	17	44641170	43921971-44641170	overdominant	trans	3.50 	4.26 
LIVER.express.GI_20857654.S	5	103867798	59037449-104026797	overdominant	trans	3.50 	3.93 
LIVER.express.scl0012830.2_188.S	19	43910671	43910671-44953279	overdominant	trans	3.50 	5.08 
LIVER.express.GI_38081410.S	10	127297682	26387308-127890154	overdominant	NA	3.50 	3.84 
LIVER.express.scl0067724.2_137.S	4	8920338	8920338-9203763	overdominant	trans	3.50 	3.99 
LIVER.express.scl000239.1_11.S	6	51147209	40749194-51147209	overdominant	trans	3.49 	4.16 
LIVER.express.scl000505.1_5.S	2	156689529	156689529-158356956	overdominant	trans	3.49 	4.10 
LIVER.express.scl00170812.1_267.S	1	151137695	26101662-152045236	overdominant	NA	3.49 	4.15 
LIVER.express.scl000773.1_19.S	12	103766611	7410125-103766611	overdominant	trans	3.49 	3.85 
LIVER.express.scl0320574.1_9.S	5	77316124	76955354-148538965	overdominant	trans	3.49 	3.86 
LIVER.express.GI_38081210.S	1	80976465	74415713-93549872	dominant	NA	3.49 	4.28 
LIVER.express.scl13213.1.1_94.S	17	35338547	35338547-35970977	overdominant	trans	3.49 	4.29 
LIVER.express.GI_38075111.S	13	90400197	90216156-90400197	overdominant	NA	3.49 	3.83 
LIVER.express.GI_20861622.S	5	61897575	28652475-142999776	overdominant	NA	3.49 	4.29 
LIVER.express.scl0016923.1_194.S	16	74284056	74284056-74869924	dominant	trans	3.49 	3.91 
LIVER.express.GI_28521495.S	6	14484780	13135297-102027908	overdominant	trans	3.49 	3.95 
LIVER.express.ri.D130070F09.PX00186K12.AK051740.1665.S	5	81559433	79330567-81971398	overdominant	trans	3.49 	3.95 
LIVER.express.scl0319560.2_230.S	16	37918812	37918812-39041062	overdominant	trans	3.49 	6.04 
LIVER.express.scl068947.1_27.S	5	132731208	132731208-133538553	overdominant	trans	3.49 	4.18 
LIVER.express.scl0001459.1_7.S	6	10733740	9131625-12416950	overdominant	trans	3.49 	4.27 
LIVER.express.GI_38091007.S	2	135137887	130839544-163838127	overdominant	NA	3.48 	3.94 
LIVER.express.scl40802.5.1_48.S	19	30392032	30055566-30889278	overdominant	trans	3.48 	3.80 
LIVER.express.scl22767.14.1_45.S	12	101182577	101182577-118628300	dominant	trans	3.48 	4.41 
LIVER.express.scl0016009.2_204.S	6	75464821	9485605-76580561	overdominant	trans	3.48 	3.94 
LIVER.express.ri.6430703F15.PX00048O19.AK032604.2338.S	11	56791370	33390249-56791370	overdominant	trans	3.48 	3.98 
LIVER.express.ri.1100001M03.ZA00008A13.AK075617.1643.S	1	135115263	111528220-135115263	overdominant	trans	3.48 	4.15 
LIVER.express.scl45155.30.1_6.S	7	112061771	104807751-114369436	overdominant	trans	3.48 	4.20 
LIVER.express.scl43595.21.1_7.S	13	42935415	18512187-42935415	overdominant	trans	3.48 	3.81 
LIVER.express.scl43440.5.35_23.S	3	122176960	104918393-153019388	overdominant	trans	3.48 	4.00 
LIVER.express.scl0001002.1_5.S	7	52643925	52146394-52643925	overdominant	trans	3.48 	4.15 
LIVER.express.scl00116891.1_125.S	6	135839502	120717961-135996423	overdominant	trans	3.48 	4.03 
LIVER.express.ri.D030074L07.PX00182E23.AK083750.3276.S	15	51272929	50906993-97542251	overdominant	trans	3.48 	4.24 
LIVER.express.scl45439.8_694.S	4	89606222	89606222-90175354	overdominant	trans	3.48 	3.83 
LIVER.express.scl0003022.1_97.S	18	89274850	89274850-89274850	overdominant	trans	3.48 	4.75 
LIVER.express.scl0106919.1_30.S	13	74990355	74484543-76267568	overdominant	trans	3.47 	4.11 
LIVER.express.ri.A430083A02.PX00138E10.AK040277.1142.S	17	69618402	69618402-69618402	overdominant	trans	3.47 	4.06 
LIVER.express.scl47854.5_552.S	1	74488036	69048354-185869564	overdominant	trans	3.47 	3.95 
LIVER.express.scl0320489.1_63.S	11	38777168	25018869-98004974	overdominant	trans	3.47 	3.93 
LIVER.express.ri.F830048A08.PL00007J03.AK089898.2944.S	11	101112093	60765898-101713427	overdominant	NA	3.47 	4.43 
LIVER.express.ri.6330437B22.PX00009C08.AK031868.472.S	6	54497057	34603223-94005890	overdominant	trans	3.47 	4.10 
LIVER.express.MJ.5000.156_4234_REVCOMP.S	15	52445964	51102628-52854020	overdominant	NA	3.47 	3.80 
LIVER.express.scl0067203.2_205.S	10	7838638	3088077-8759464	overdominant	trans	3.47 	4.09 
LIVER.express.ri.4930563C06.PX00035J15.AK016198.995.S	13	89004816	18512187-106904421	overdominant	trans	3.47 	4.18 
LIVER.express.scl0018728.1_38.S	3	78318250	74039289-126861851	overdominant	NA	3.47 	3.95 
LIVER.express.scl081630.1_308.S	1	140723654	140723654-152045236	overdominant	trans	3.47 	3.97 
LIVER.express.scl28190.4.1_22.S	11	97487291	96942297-109194140	overdominant	trans	3.47 	3.84 
LIVER.express.scl19788.13_0.S	5	75839394	43571261-76154729	overdominant	trans	3.47 	3.95 
LIVER.express.scl00214253.2_23.S	7	51793916	51783183-71546913	overdominant	trans	3.47 	4.36 
LIVER.express.scl26990.11.129_69.S	11	98004974	97970159-99302132	overdominant	trans	3.47 	4.82 
LIVER.express.scl27636.6.1_10.S	10	120672905	119645931-120945856	overdominant	trans	3.47 	3.81 
LIVER.express.scl31515.6.1_57.S	11	55885903	18776471-56329468	dominant	trans	3.47 	3.91 
LIVER.express.scl41389.43_646.S	3	142808694	118289974-142808694	overdominant	trans	3.47 	4.45 
LIVER.express.scl016581.18_49.S	19	22414759	22414759-45065956	overdominant	trans	3.46 	4.86 
LIVER.express.scl40710.6.1_96.S	4	86870741	8920338-86870741	dominant	trans	3.46 	3.96 
LIVER.express.scl22702.29.1_24.S	3	37022231	36836503-87342448	overdominant	trans	3.46 	3.94 
LIVER.express.scl43447.9.129_14.S	17	87984011	87984011-88221996	overdominant	trans	3.46 	6.00 
LIVER.express.scl00319745.1_87.S	1	194834128	77138595-194920921	dominant	trans	3.46 	3.89 
LIVER.express.scl52738.5_578.S	7	97617492	16856985-127202634	overdominant	trans	3.46 	3.81 
LIVER.express.scl00234684.2_208.S	7	125869448	124381894-126553380	overdominant	trans	3.46 	4.33 
LIVER.express.scl19517.6_242.S	5	41067192	41067192-98407243	dominant	trans	3.46 	3.82 
LIVER.express.scl33656.11.1_19.S	9	44162567	38061700-46336554	overdominant	trans	3.46 	4.33 
LIVER.express.scl077895.1_63.S	7	48180442	47861053-50759649	overdominant	trans	3.46 	4.85 
LIVER.express.scl54724.3.1_13.S	12	4841863	3779593-9657184	overdominant	trans	3.46 	4.31 
LIVER.express.scl44832.1.1_133.S	5	98407243	98407243-98407243	overdominant	trans	3.46 	3.84 
LIVER.express.scl4293.1.1_235.S	17	87984011	87157310-93990892	overdominant	trans	3.46 	3.92 
LIVER.express.scl066151.5_253.S	1	42520890	42154559-179199621	overdominant	trans	3.46 	3.79 
LIVER.express.ri.C730031B13.PX00087M22.AK050252.2524.S	17	50872569	50872569-50872569	overdominant	trans	3.46 	4.31 
LIVER.express.scl46061.29.1_26.S	2	131352312	130881768-162677301	overdominant	trans	3.46 	4.27 
LIVER.express.ri.A430108B07.PX00064J06.AK020784.1176.S	18	9128746	8528261-15136339	dominant	trans	3.46 	4.37 
LIVER.express.GI_28498569.S	6	95210619	34603223-148692167	overdominant	trans	3.45 	3.98 
LIVER.express.scl44445.1.1_105.S	10	64172995	64172995-85585750	overdominant	trans	3.45 	3.88 
LIVER.express.scl071521.2_63.S	3	129695799	129695799-141539755	overdominant	trans	3.45 	3.79 
LIVER.express.scl34640.17_455.S	4	4788031	4788031-50695566	overdominant	trans	3.45 	4.05 
LIVER.express.GI_38081025.S	18	70385942	70385942-70385942	overdominant	NA	3.45 	3.79 
LIVER.express.scl37695.8.1_48.S	11	50196663	50196663-51384601	overdominant	trans	3.45 	4.74 
LIVER.express.scl00228889.2_16.S	1	182865396	182865396-182867503	dominant	trans	3.45 	4.07 
LIVER.express.GI_38093530.S	17	50872569	50872569-50872569	overdominant	NA	3.45 	3.95 
LIVER.express.ri.D030004I08.PX00179E20.AK050690.2359.S	1	178339586	110960752-179199621	overdominant	trans	3.45 	4.05 
LIVER.express.scl0110948.1_25.S	9	111560213	108961792-111560213	overdominant	trans	3.45 	3.82 
LIVER.express.ri.E430026C09.PX00099J18.AK088798.1527.S	11	5684549	5684549-5684549	overdominant	NA	3.45 	5.04 
LIVER.express.scl0001142.1_10.S	14	78190532	70971693-78265372	overdominant	trans	3.44 	4.06 
LIVER.express.scl000100.1_26.S	13	105606001	94002526-107480591	overdominant	trans	3.44 	3.93 
LIVER.express.scl33416.4.1_0.S	1	39053030	39053030-153102842	overdominant	trans	3.44 	3.79 
LIVER.express.scl17207.4_5.S	7	29086894	28940175-36559387	overdominant	trans	3.44 	4.17 
LIVER.express.scl0003507.1_0.S	5	28333984	26530274-28510951	overdominant	trans	3.44 	5.04 
LIVER.express.scl000528.1_16.S	1	74415713	26101662-74415713	overdominant	trans	3.44 	4.09 
LIVER.express.scl52942.12_251.S	2	158683823	156689529-164778924	overdominant	trans	3.44 	4.26 
LIVER.express.scl0075135.1_285.S	3	131729777	112860355-131729777	dominant	NA	3.44 	3.88 
LIVER.express.scl21404.1.3_322.S	1	136766629	112135450-164410272	overdominant	NA	3.44 	3.81 
LIVER.express.ri.5330437D01.PX00054L20.AK019935.1296.S	7	53720517	53720517-74778289	overdominant	trans	3.44 	4.01 
LIVER.express.scl0003683.1_86.S	17	37658709	35970977-91003585	overdominant	trans	3.44 	3.93 
LIVER.express.ri.2810004E23.ZX00045P20.AK012669.1152.S	12	104269791	103766611-120968386	overdominant	trans	3.44 	3.91 
LIVER.express.GI_25031065.S	7	118971788	82556677-152027318	overdominant	NA	3.44 	3.91 
LIVER.express.ri.6430594K11.PX00649A15.AK078317.1047.S	2	116157294	95606519-120392046	overdominant	trans	3.44 	3.79 
LIVER.express.scl00211323.1_323.S	11	118156487	116531783-119216024	overdominant	trans	3.43 	4.02 
LIVER.express.scl40324.9_408.S	2	162677301	117694452-164290441	dominant	trans	3.43 	4.67 
LIVER.express.scl18360.6.1_88.S	19	16921354	4419602-16921354	overdominant	trans	3.43 	4.09 
LIVER.express.ri.1110017L21.R000016O04.AK003755.762.S	8	15993277	15993277-16660854	overdominant	trans	3.43 	4.00 
LIVER.express.ri.D130063H01.PX00185M14.AK051669.2725.S	1	178339586	74415713-188708526	overdominant	NA	3.43 	4.70 
LIVER.express.scl0228545.7_132.S	16	88033254	88032927-88033254	overdominant	trans	3.43 	4.89 
LIVER.express.GI_38078774.S	11	8402142	8402142-105670563	overdominant	NA	3.43 	4.24 
LIVER.express.scl51725.12_3.S	11	66316114	64515187-66810493	overdominant	trans	3.43 	3.82 
LIVER.express.scl075730.1_293.S	6	50950045	50950045-137509262	overdominant	trans	3.43 	4.14 
LIVER.express.scl00319626.1_24.S	2	75343471	75343471-167301381	dominant	trans	3.43 	4.22 
LIVER.express.scl0105239.1_62.S	9	63011914	60352955-63199144	overdominant	trans	3.43 	4.40 
LIVER.express.scl40518.11.1_158.S	15	10824856	10505166-83917389	overdominant	trans	3.43 	3.83 
LIVER.express.GI_33468898.S	12	114385312	111034957-119426947	dominant	trans	3.43 	4.60 
LIVER.express.scl43914.11.4_21.S	11	102655679	4580234-106174095	overdominant	trans	3.43 	3.94 
LIVER.express.X9626100_224_rc.S	14	61521914	60980844-61919288	overdominant	NA	3.43 	4.22 
LIVER.express.scl00224860.2_197.S	4	89606222	86721190-150659678	overdominant	trans	3.43 	3.86 
LIVER.express.GI_38086913.S	12	7420720	5260618-95600910	overdominant	trans	3.43 	3.79 
LIVER.express.scl069303.1_139.S	3	99771874	26280500-99771874	overdominant	trans	3.43 	3.86 
LIVER.express.ri.A430105I05.PX00064F17.AK040531.1361.S	11	97487291	97073115-98780654	dominant	trans	3.43 	4.87 
LIVER.express.scl22226.9.1_81.S	10	89118020	88796691-90880454	dominant	trans	3.43 	4.12 
LIVER.express.scl47929.72.1_15.S	12	86490959	86490959-87124120	dominant	trans	3.43 	4.41 
LIVER.express.scl49528.6_231.S	19	21646921	21646921-26805976	overdominant	trans	3.43 	4.20 
LIVER.express.scl25073.4.1_109.S	4	108947936	49784063-118115938	overdominant	trans	3.43 	4.09 
LIVER.express.ri.B230209J16.PX00316L10.AK080803.1196.S	4	17051697	17051697-82754175	overdominant	trans	3.43 	3.80 
LIVER.express.scl0023915.1_24.S	4	87055009	84522419-88782977	overdominant	NA	3.43 	4.09 
LIVER.express.scl47050.3.1_31.S	18	52947124	52947124-53262540	overdominant	trans	3.43 	4.43 
LIVER.express.scl44287.1.1_125.S	16	9891938	8838458-9891938	dominant	trans	3.43 	4.53 
LIVER.express.scl016570.2_240.S	8	123720769	123159343-124978826	overdominant	trans	3.43 	3.89 
LIVER.express.scl0003606.1_0.S	4	129250674	22678091-129630675	overdominant	trans	3.43 	4.21 
LIVER.express.scl070638.1_0.S	2	161566006	30296386-161566006	overdominant	trans	3.42 	4.12 
LIVER.express.scl50378.16_3.S	9	42353146	38116872-42353146	overdominant	trans	3.42 	4.01 
LIVER.express.ri.E230011D01.PX00209D20.AK053991.3594.S	7	104154190	90296387-104154190	overdominant	trans	3.42 	4.25 
LIVER.express.scl9218.2.1_113.S	19	16955850	16921354-16955850	dominant	trans	3.42 	3.93 
LIVER.express.scl26188.18_422.S	6	89614926	88536980-131382302	overdominant	trans	3.42 	4.27 
LIVER.express.scl0001933.1_4.S	4	57626481	50499152-106898234	overdominant	trans	3.42 	3.84 
LIVER.express.scl47433.16.555_11.S	13	116967629	58288267-118112205	overdominant	trans	3.42 	4.79 
LIVER.express.scl31984.10.1_28.S	13	74484543	74484543-76267568	overdominant	trans	3.42 	4.05 
LIVER.express.scl37323.16_486.S	2	50500481	44257193-101823315	overdominant	trans	3.42 	3.84 
LIVER.express.ri.A830082I02.PX00155P24.AK044035.2032.S	1	159640513	35595290-174151791	overdominant	trans	3.42 	3.87 
LIVER.express.scl36835.13.1_4.S	15	9017077	9017077-10824856	overdominant	trans	3.42 	3.88 
LIVER.express.scl0080285.2_59.S	9	118883462	118883462-118883462	overdominant	trans	3.42 	5.45 
LIVER.express.scl000554.1_19.S	3	36739163	36739163-36739163	dominant	trans	3.42 	4.25 
LIVER.express.ri.C630030A18.PX00084J11.AK083235.4455.S	1	130155459	130155459-141417567	overdominant	trans	3.42 	4.09 
LIVER.express.scl40508.22_194.S	11	70265436	5535137-98004974	overdominant	trans	3.41 	4.09 
LIVER.express.ri.4933409A11.PX00020C05.AK030172.2345.S	7	86728043	83107204-121842419	overdominant	trans	3.41 	4.43 
LIVER.express.scl51163.4.1_116.S	9	39934634	34384137-40515046	overdominant	trans	3.41 	4.05 
LIVER.express.scl000120.1_12.S	15	99414812	99341195-100867357	overdominant	trans	3.41 	4.38 
LIVER.express.scl20569.8_586.S	11	32010903	29670425-110889294	overdominant	trans	3.41 	3.87 
LIVER.express.scl000795.1_2960.S	1	137411836	135890943-137411836	overdominant	trans	3.41 	4.27 
LIVER.express.scl0014787.2_62.S	19	25196336	22509236-25196336	overdominant	trans	3.41 	4.13 
LIVER.express.scl34590.14.1_28.S	7	91596772	90296387-132349184	overdominant	trans	3.41 	3.80 
LIVER.express.GI_38081776.S	7	51793916	51783183-127271445	overdominant	NA	3.41 	4.23 
LIVER.express.ri.4930543G11.PX00314I01.AK076900.2334.S	8	123720769	123159343-131256628	overdominant	trans	3.41 	3.90 
LIVER.express.scl0066816.2_17.S	18	60717374	58423054-62337059	overdominant	trans	3.41 	3.86 
LIVER.express.scl0001294.1_4.S	12	101182577	13389782-101684485	overdominant	trans	3.41 	3.93 
LIVER.express.GI_38091655.S	9	49514254	47075366-49989093	overdominant	NA	3.41 	4.02 
LIVER.express.scl080290.2_65.S	13	90400197	61760719-107783029	overdominant	trans	3.41 	3.82 
LIVER.express.scl52561.1_97.S	13	60751119	57879129-105824723	overdominant	trans	3.41 	4.15 
LIVER.express.scl42844.21.1_76.S	3	36431700	30398139-38297674	overdominant	trans	3.41 	4.08 
LIVER.express.GI_38073975.S	14	85687711	84554068-120370854	overdominant	NA	3.41 	4.07 
LIVER.express.scl0073549.1_231.S	19	22414759	22414759-22414759	overdominant	NA	3.41 	3.83 
LIVER.express.scl28440.3_153.S	11	98004974	50196663-98342741	overdominant	trans	3.40 	4.23 
LIVER.express.scl53121.1_274.S	2	69180806	69180806-158683823	overdominant	trans	3.40 	3.80 
LIVER.express.scl0020687.2_155.S	13	22255850	18512187-22255850	overdominant	trans	3.40 	3.87 
LIVER.express.GI_38090331.S	4	20446144	20446144-119467629	overdominant	NA	3.40 	3.81 
LIVER.express.ri.9330168G06.PX00106M20.AK034247.1822.S	7	17147180	14433942-18266711	overdominant	trans	3.40 	4.02 
LIVER.express.GI_38077220.S	17	39127824	37570713-76240628	overdominant	NA	3.40 	4.11 
LIVER.express.scl23741.7_103.S	1	61430362	56866196-159830414	dominant	trans	3.40 	4.24 
LIVER.express.scl17606.2.1_4.S	19	47937708	47937708-47937708	overdominant	trans	3.40 	4.83 
LIVER.express.scl53795.16_2.S	17	66210690	66071596-89401217	overdominant	trans	3.40 	4.05 
LIVER.express.ri.C230092K21.PX00177D07.AK082709.4784.S	14	61521914	60980844-61919288	overdominant	trans	3.40 	3.90 
LIVER.express.GI_38077739.S	17	37015293	31517666-45706483	overdominant	NA	3.40 	4.02 
LIVER.express.scl075953.1_132.S	19	51448303	50203419-51448303	overdominant	trans	3.40 	4.50 
LIVER.express.scl44577.6.1_56.S	6	50950045	14484780-50950045	overdominant	trans	3.40 	4.39 
LIVER.express.scl053951.10_10.S	2	108697632	10367212-115832014	overdominant	trans	3.40 	3.90 
LIVER.express.GI_38081320.S	14	67902558	65651177-73363588	overdominant	NA	3.40 	3.79 
LIVER.express.scl35528.21.6_0.S	4	88782977	88782977-119754487	overdominant	trans	3.40 	4.21 
LIVER.express.scl0013121.2_8.S	16	23467577	23467577-73748101	dominant	NA	3.40 	4.00 
LIVER.express.scl067403.1_251.S	1	72735206	68121913-117626679	overdominant	trans	3.40 	3.98 
LIVER.express.scl0066980.1_38.S	13	42935415	42935415-42935415	overdominant	trans	3.40 	4.08 
LIVER.express.scl41017.13_82.S	3	95487917	61747297-96456772	overdominant	trans	3.40 	3.79 
LIVER.express.scl52964.1.41_29.S	3	88713773	28979184-89009799	overdominant	trans	3.40 	3.86 
LIVER.express.ri.A230080K19.PX00130M02.AK038974.1271.S	15	42338183	36365475-47739836	overdominant	trans	3.39 	4.56 
LIVER.express.scl0001594.1_86.S	9	79445379	77247278-80048329	overdominant	trans	3.39 	3.87 
LIVER.express.GI_38086278.S	19	31920645	31372899-32179331	overdominant	trans	3.39 	4.22 
LIVER.express.scl00258693.2_13.S	2	125127522	73775258-147607267	dominant	trans	3.39 	3.89 
LIVER.express.scl30433.3.1_19.S	19	50203419	50203419-57681996	dominant	trans	3.39 	4.12 
LIVER.express.scl54287.1.1_101.S	1	150739734	150739734-150739734	overdominant	trans	3.39 	4.21 
LIVER.express.scl0076117.1_128.S	4	110238889	41603955-114605311	overdominant	trans	3.39 	4.08 
LIVER.express.ri.4631414F19.PX00102A13.AK028468.2819.S	12	25413744	25413744-118628300	overdominant	trans	3.39 	3.93 
LIVER.express.scl094093.7_13.S	19	20999344	20999344-20999344	overdominant	trans	3.39 	4.52 
LIVER.express.scl0001782.1_1.S	9	29748445	29748445-30287363	overdominant	trans	3.39 	4.17 
LIVER.express.scl0003724.1_19.S	11	50196663	50196663-50196663	overdominant	trans	3.39 	5.76 
LIVER.express.GI_38079091.S	7	47652751	47652751-47652751	overdominant	trans	3.39 	3.98 
LIVER.express.scl46469.7_314.S	3	83041821	65474683-131729777	overdominant	trans	3.39 	4.15 
LIVER.express.scl18357.4.1_225.S	4	88541977	87394183-89606222	overdominant	trans	3.38 	3.92 
LIVER.express.scl23243.20_160.S	2	5269698	3046003-123481111	overdominant	trans	3.38 	4.01 
LIVER.express.scl00231070.1_184.S	11	24119207	24119207-106174095	overdominant	trans	3.38 	3.91 
LIVER.express.scl33231.3_546.S	1	150739734	150739734-179199621	dominant	trans	3.38 	3.86 
LIVER.express.GI_38078272.S	19	24536944	24536944-26805976	overdominant	trans	3.38 	4.00 
LIVER.express.GI_20342843.S	4	98385532	93133003-104379829	dominant	NA	3.38 	4.01 
LIVER.express.scl17603.19.1_280.S	6	137427457	136698174-137427457	overdominant	trans	3.38 	3.87 
LIVER.express.scl0011488.2_256.S	5	143680249	142258070-146049171	overdominant	trans	3.38 	4.13 
LIVER.express.scl0002376.1_53.S	2	162677301	162677301-163838127	dominant	trans	3.38 	5.10 
LIVER.express.scl45530.16.1_53.S	16	50013941	50013941-87111930	dominant	trans	3.38 	4.06 
LIVER.express.GI_38091912.S	14	61654077	61521914-69379732	overdominant	trans	3.38 	4.01 
LIVER.express.ri.1500002K03.ZX00081A09.AK005121.1022.S	3	69548675	3785318-69548675	overdominant	NA	3.38 	3.79 
LIVER.express.scl18548.4_142.S	2	7296884	7296884-171571331	overdominant	trans	3.38 	3.93 
LIVER.express.scl076650.2_28.S	11	114994697	50196663-118156487	overdominant	trans	3.38 	3.81 
LIVER.express.scl0319585.5_49.S	16	74160826	41177807-74284056	overdominant	trans	3.38 	3.97 
LIVER.express.scl053321.25_1.S	6	136698174	39066651-137427457	overdominant	trans	3.38 	3.81 
LIVER.express.scl00319832.2_293.S	8	83887227	83887227-89627039	overdominant	trans	3.37 	5.04 
LIVER.express.scl24235.8_240.S	13	12509475	6905961-12509475	dominant	trans	3.37 	3.86 
LIVER.express.scl18080.2.1_256.S	10	64172995	46672286-83700325	overdominant	trans	3.37 	3.92 
LIVER.express.scl51123.11.1_42.S	11	114181854	47593199-114757274	overdominant	trans	3.37 	3.80 
LIVER.express.scl17771.16.1_72.S	12	101866183	90638836-102149384	overdominant	trans	3.37 	4.26 
LIVER.express.scl28139.11_347.S	3	80665579	63826394-81164047	dominant	trans	3.37 	5.03 
LIVER.express.scl21518.7.1_44.S	4	50499152	8920338-115924983	overdominant	trans	3.37 	3.93 
LIVER.express.scl18043.8_79.S	3	93138626	70392038-93138626	overdominant	trans	3.37 	3.79 
LIVER.express.scl0387524.6_16.S	1	191933702	132515586-191933702	overdominant	trans	3.37 	4.23 
LIVER.express.scl53984.2_610.S	18	69689896	69067790-69905227	overdominant	trans	3.37 	3.79 
LIVER.express.scl0002567.1_125.S	11	24826085	24119207-24826085	overdominant	trans	3.37 	4.25 
LIVER.express.scl32232.5_373.S	4	44879367	44879367-49312985	overdominant	trans	3.37 	5.56 
LIVER.express.scl076603.1_118.S	1	28549296	28549296-174792234	dominant	trans	3.37 	4.06 
LIVER.express.scl000093.1_57.S	9	48228775	42353146-105366870	overdominant	trans	3.37 	4.07 
LIVER.express.ri.D630016B11.PX00196M17.AK085362.3178.S	16	86706273	86706273-86706273	overdominant	trans	3.37 	4.20 
LIVER.express.scl22002.4.346_61.S	5	132505648	132505648-145451060	overdominant	trans	3.37 	4.07 
LIVER.express.scl059013.8_10.S	5	119343787	119343787-121680885	overdominant	trans	3.37 	3.81 
LIVER.express.ri.9630009L01.PX00115M13.AK035840.3390.S	8	101829690	99927173-105061956	overdominant	trans	3.36 	3.89 
LIVER.express.scl0072568.2_254.S	5	40155592	40155592-113796516	overdominant	trans	3.36 	4.05 
LIVER.express.scl0215193.1_66.S	3	93138626	93138626-93138626	overdominant	trans	3.36 	4.33 
LIVER.express.scl00319335.1_43.S	5	144141864	144141864-144141864	overdominant	trans	3.36 	4.42 
LIVER.express.GI_38087227.S	19	22414759	22414759-32179331	overdominant	NA	3.36 	3.99 
LIVER.express.GI_38084510.S	7	95847612	91596772-97357583	overdominant	trans	3.36 	5.29 
LIVER.express.scl0003663.1_128.S	10	64172995	20831403-89234939	overdominant	trans	3.36 	3.90 
LIVER.express.scl33995.4.1_247.S	16	33481161	33481161-33481161	overdominant	trans	3.36 	3.93 
LIVER.express.scl064707.1_68.S	6	48500478	46977142-49929609	overdominant	trans	3.36 	4.54 
LIVER.express.scl29180.1.209_0.S	6	135272017	131940370-138598088	overdominant	trans	3.36 	4.00 
LIVER.express.scl27701.21_88.S	10	4768887	4768887-103966125	overdominant	trans	3.36 	3.83 
LIVER.express.scl0319749.2_91.S	15	14812969	4349154-79223549	overdominant	trans	3.36 	4.05 
LIVER.express.scl00140781.1_330.S	17	44641170	44641170-44641170	overdominant	trans	3.36 	3.88 
LIVER.express.GI_38081499.S	7	98058765	27852765-105506582	overdominant	NA	3.36 	3.85 
