trait	chr	pos	CI_logP	eQTL_Type	cis_trans	logP_AD_A	logP_AD
HP.express.scl0270106.4_75.S	2	71212610	66805857-135469618	overdominant	NA	3.23 	3.85 
HP.express.scl076579.1_276.S	19	5494136	5029690-6211718	overdominant	trans	3.23 	4.90 
HP.express.GI_38077103.S	6	37639477	16427584-92246789	overdominant	trans	3.23 	3.86 
HP.express.ri.B930032D04.PX00163F15.AK047179.3063.S	12	87446547	87284700-87446547	overdominant	trans	3.23 	4.70 
HP.express.ri.B430212C06.PX00071H02.AK046629.1422.S	1	112135450	112135450-115554540	overdominant	trans	3.23 	4.10 
HP.express.scl000615.1_57.S	2	62483321	61778105-63190932	overdominant	trans	3.23 	5.29 
HP.express.scl8636.1.1_326.S	1	91001477	76371490-92906418	overdominant	trans	3.23 	4.80 
HP.express.scl26460.30.1_15.S	12	59183396	59183396-68317263	overdominant	trans	3.23 	3.92 
HP.express.scl43025.1.128_22.S	7	64362254	64362254-127271445	overdominant	trans	3.22 	3.88 
HP.express.scl40763.6_142.S	5	7644118	5682649-8916439	overdominant	trans	3.22 	4.09 
HP.express.scl0071957.1_179.S	4	142772218	141465582-142959627	overdominant	trans	3.22 	4.35 
HP.express.scl49488.8_241.S	2	135469618	134965396-148230155	overdominant	trans	3.22 	3.90 
HP.express.scl0020741.1_267.S	1	23151787	23151787-35090385	overdominant	trans	3.22 	4.58 
HP.express.scl012552.1_7.S	19	11396613	11396613-43144577	dominant	trans	3.22 	3.97 
HP.express.scl18795.1_187.S	1	172980758	32391447-176378787	overdominant	trans	3.22 	4.00 
HP.express.scl0003687.1_76.S	11	107825609	4131025-107825609	overdominant	trans	3.22 	3.87 
HP.express.scl35102.50_84.S	9	55541581	32552707-99923473	overdominant	trans	3.22 	3.99 
HP.express.scl37692.1.1_22.S	15	89984569	32625901-93369533	overdominant	trans	3.22 	4.38 
HP.express.GI_28491754.S	4	10825423	6638037-131555056	overdominant	NA	3.22 	4.12 
HP.express.scl0110417.1_4.S	1	128625610	3482175-128625610	overdominant	trans	3.22 	4.09 
HP.express.ri.4930445I03.PX00031M01.AK015391.724.S	14	41996323	23011973-46175254	dominant	trans	3.22 	4.06 
HP.express.scl22972.7.87_15.S	9	84973061	57262910-110930280	overdominant	trans	3.22 	4.26 
HP.express.GI_38082606.S	4	23212380	23212380-23212380	overdominant	trans	3.22 	4.14 
HP.express.ri.A330029H11.PX00130F01.AK039348.2855.S	4	32476079	32476079-41603955	overdominant	trans	3.22 	3.91 
HP.express.scl0319915.1_24.S	12	48451341	47697984-58643153	dominant	trans	3.22 	3.96 
HP.express.X21716071_5309.S	14	61521914	36200642-69379732	overdominant	NA	3.21 	3.92 
HP.express.scl46470.8.1_0.S	10	119503234	119503234-119503300	overdominant	trans	3.21 	3.88 
HP.express.mmu.miR.204.miRNA.Tagged.Template.S	6	73676687	73273731-77471659	overdominant	NA	3.21 	3.89 
HP.express.scl28192.1.3_16.S	11	101112093	98624873-101713427	overdominant	trans	3.21 	3.96 
HP.express.ri.6030460N08.PX00057J02.AK077954.1877.S	2	167301381	166455786-167301381	overdominant	NA	3.21 	4.32 
HP.express.scl42746.1.1_82.S	2	135469618	86643868-135469618	overdominant	trans	3.21 	3.87 
HP.express.mmu.miR.350.miRNA.Tagged.Template.S	14	10238823	10238823-45448999	overdominant	NA	3.21 	3.89 
HP.express.scl45377.14.1_30.S	3	63140668	57139117-72194292	overdominant	trans	3.21 	3.93 
HP.express.scl0073329.1_279.S	1	74415713	74415713-74415713	overdominant	NA	3.21 	4.84 
HP.express.GI_38075094.S	15	10750221	9017077-96030990	overdominant	NA	3.21 	3.96 
HP.express.ri.E030001I17.PX00203D16.AK086790.2126.S	1	136107190	95514059-158916022	overdominant	trans	3.21 	3.87 
HP.express.scl50275.1.196_21.S	7	104211688	30125265-114369436	overdominant	trans	3.21 	3.87 
HP.express.scl0068151.2_330.S	2	43538249	42741553-52430672	overdominant	trans	3.21 	3.91 
HP.express.MJ.1000.72_435_a_14_2.S	12	113741390	36765237-113853566	dominant	NA	3.21 	4.33 
HP.express.scl0001928.1_167.S	7	81420151	81420151-82556677	overdominant	trans	3.20 	4.24 
HP.express.GI_38081951.S	4	8730759	7682580-141381986	overdominant	trans	3.20 	3.94 
HP.express.MJ.5000.147_398_REVCOMP.S	1	16268622	15498164-16714243	overdominant	NA	3.20 	3.89 
HP.express.ri.6330587J20.PX00044J18.AK032103.2339.S	1	32568244	32391447-171902321	dominant	trans	3.20 	3.91 
HP.express.scl55038.5.1_251.S	4	58970533	20215141-94487110	overdominant	trans	3.20 	3.97 
HP.express.scl0004076.1_103.S	13	105606001	105606001-106473710	overdominant	trans	3.20 	3.99 
HP.express.scl26907.15.1_127.S	19	47636600	26805976-47797152	overdominant	trans	3.20 	3.94 
HP.express.scl28369.3.1_252.S	4	106111465	104379829-117083314	overdominant	trans	3.20 	4.42 
HP.express.scl0054604.2_164.S	11	107825609	104772520-109194140	overdominant	trans	3.20 	3.87 
HP.express.GI_32891936.S	3	104918393	46613340-158042515	overdominant	trans	3.20 	4.06 
HP.express.scl077550.1_57.S	1	135115263	135115263-136413708	overdominant	trans	3.20 	4.61 
HP.express.scl0077480.1_264.S	4	77279045	5362913-150458854	overdominant	trans	3.20 	4.10 
HP.express.GI_38076877.S	7	35185555	30891424-111297435	dominant	trans	3.20 	3.89 
HP.express.ri.B930050L17.PX00163N08.AK047336.2334.S	9	34384137	34384137-36754547	overdominant	trans	3.20 	4.36 
HP.express.scl30205.1.1118_2.S	19	22263388	15440559-22414759	dominant	trans	3.19 	4.21 
HP.express.scl000639.1_71.S	12	53910948	27810814-58643153	overdominant	trans	3.19 	4.03 
HP.express.scl00266690.1_80.S	9	35019941	29748445-89683666	overdominant	NA	3.19 	3.93 
HP.express.ri.A130099L09.PX00126D10.AK038374.2325.S	4	123873095	7682580-124745301	overdominant	trans	3.19 	3.87 
HP.express.scl0320514.1_0.S	1	77223961	76371490-77565775	overdominant	trans	3.19 	4.72 
HP.express.scl078096.3_6.S	6	34457406	34457406-91385928	dominant	trans	3.19 	3.88 
HP.express.scl38711.3.1_9.S	5	58345725	58345725-66893763	overdominant	trans	3.19 	3.94 
HP.express.GI_38085984.S	4	22885433	22678091-141900695	overdominant	NA	3.19 	3.89 
HP.express.scl0002536.1_160.S	8	42692142	33035140-117676036	overdominant	trans	3.19 	3.85 
HP.express.scl21972.20_222.S	9	29748445	29748445-38138134	overdominant	trans	3.19 	4.16 
HP.express.scl00211922.2_46.S	13	69347953	67600432-69687983	overdominant	trans	3.19 	4.43 
HP.express.GI_38079755.S	3	111259374	111259374-111397830	overdominant	trans	3.19 	4.63 
HP.express.scl0330053.3_30.S	1	72361284	71676194-79955130	dominant	trans	3.19 	3.95 
HP.express.scl067257.1_121.S	8	126493854	126493854-126493854	partial-dominant	cis	3.19 	46.72 
HP.express.GI_38075662.S	7	77627195	47672376-129710003	dominant	trans	3.19 	3.96 
HP.express.scl0105511.2_123.S	1	76386570	70774688-170595717	overdominant	trans	3.19 	4.82 
HP.express.scl54754.6.1_12.S	12	53910948	47697984-103549916	overdominant	trans	3.19 	4.13 
HP.express.scl27718.20_150.S	13	105233805	102063111-105233805	dominant	trans	3.19 	4.22 
HP.express.GI_28527847.S	8	127970908	127638433-128733570	overdominant	trans	3.19 	4.16 
HP.express.scl028035.1_139.S	7	37211622	37211622-37211622	overdominant	trans	3.19 	4.45 
HP.express.GI_38091634.S	2	71212610	66071492-159368625	overdominant	trans	3.19 	4.08 
HP.express.scl0001577.1_79.S	5	38592012	34170299-41067192	overdominant	trans	3.19 	4.72 
HP.express.scl39549.9.1_0.S	18	81922661	81802986-82628832	overdominant	trans	3.18 	3.86 
HP.express.GI_38077773.S	17	82355072	82021300-83252865	overdominant	NA	3.18 	4.34 
HP.express.scl17475.2.1_264.S	11	63030974	24511115-63033272	dominant	trans	3.18 	4.00 
HP.express.scl00320323.1_209.S	4	27943470	10931918-66474531	dominant	trans	3.18 	4.30 
HP.express.GI_6679936.S	10	82704824	82704824-83700325	overdominant	NA	3.18 	4.14 
HP.express.GI_38082409.S	13	65173306	60751119-111949630	overdominant	NA	3.18 	4.66 
HP.express.GI_38074323.S	12	32782096	31802995-33843111	dominant	NA	3.18 	5.59 
HP.express.scl17331.5.1_108.S	17	90663625	65422030-92100263	overdominant	trans	3.18 	3.94 
HP.express.scl4670.1.1_55.S	8	117676036	18055828-117676036	dominant	trans	3.18 	3.95 
HP.express.scl053614.23_117.S	9	58318383	10572929-98823335	dominant	trans	3.18 	4.03 
HP.express.scl0233033.1_330.S	7	106605140	62761433-114369436	overdominant	trans	3.18 	4.16 
HP.express.scl0083814.1_187.S	18	64820731	64673900-65327121	overdominant	cis	3.18 	5.93 
HP.express.scl00268977.2_205.S	2	130881768	30296386-131486925	overdominant	trans	3.18 	3.96 
HP.express.scl000872.1_37.S	18	82628832	81802986-82628832	overdominant	NA	3.18 	4.25 
HP.express.scl000955.1_73.S	19	21917591	17653325-21917591	overdominant	trans	3.18 	4.08 
HP.express.scl29766.14.1_89.S	19	6211718	5029690-11629225	dominant	trans	3.18 	3.88 
HP.express.scl072224.1_145.S	2	169313299	168792085-169313299	overdominant	NA	3.18 	4.32 
HP.express.GI_38089442.S	18	65327121	65327121-65327121	overdominant	NA	3.18 	4.13 
HP.express.scl099327.2_34.S	15	52445964	37299247-100949643	overdominant	trans	3.18 	3.92 
HP.express.scl39167.11.1_26.S	9	111761160	54508169-111761160	overdominant	trans	3.18 	3.99 
HP.express.scl0093836.1_158.S	16	22028819	22028819-22028819	overdominant	trans	3.18 	4.10 
HP.express.scl40890.2_6.S	2	21134873	19938834-107305193	dominant	trans	3.18 	4.31 
HP.express.gi_7305154_ref_NM_013556.1__205_a_56_2.S	4	84538581	43663620-89292013	dominant	NA	3.18 	3.96 
HP.express.ri.B130047P03.PX00158E22.AK045213.2958.S	19	30621558	24536944-30621558	dominant	trans	3.18 	4.02 
HP.express.scl000678.1_45.S	2	18154119	11989969-20680169	overdominant	trans	3.17 	4.11 
HP.express.scl46068.12.1_1.S	10	48283596	46420470-49467920	overdominant	trans	3.17 	4.49 
HP.express.GI_38082248.S	13	60819300	60518902-102395303	overdominant	trans	3.17 	4.10 
HP.express.scl0002355.1_29.S	10	85110017	3088077-128933001	dominant	trans	3.17 	3.86 
HP.express.GI_38087187.S	11	99441350	97970159-106174095	overdominant	NA	3.17 	3.90 
HP.express.scl2979.1.1_150.S	11	24119207	24119207-99912042	overdominant	trans	3.17 	4.28 
HP.express.scl39051.1.107_260.S	7	17545879	17545879-19794582	overdominant	trans	3.17 	4.61 
HP.express.scl073710.1_329.S	6	143100812	97632512-143100812	overdominant	NA	3.17 	3.94 
HP.express.scl30932.1.1_55.S	12	87284700	87284700-87284700	dominant	trans	3.17 	4.03 
HP.express.scl068576.4_100.S	7	111539097	105869422-114369436	overdominant	NA	3.17 	4.33 
HP.express.scl00320265.2_323.S	6	77171586	73258104-97877924	partial-dominant	trans	3.17 	5.27 
HP.express.GI_38090768.S	9	46045336	34266328-103827302	overdominant	trans	3.17 	3.85 
HP.express.scl011979.6_4.S	7	123277679	104807751-123277679	overdominant	trans	3.17 	4.28 
HP.express.scl0232785.1_3.S	7	80753899	80753899-140189738	overdominant	trans	3.17 	4.04 
HP.express.scl25431.1.667_54.S	9	34195543	29748445-39934634	overdominant	trans	3.17 	4.19 
HP.express.ri.9930035M16.PX00120L13.AK037002.1379.S	1	93932364	16637947-93932364	overdominant	trans	3.17 	3.97 
HP.express.ri.B230208M22.PX00069D07.AK045526.1152.S	10	105314105	101577553-105437550	overdominant	trans	3.17 	4.11 
HP.express.scl44012.3.1_39.S	4	150322101	150322101-150458854	dominant	trans	3.17 	4.09 
HP.express.scl0019299.2_231.S	9	41874568	41874568-41874568	overdominant	NA	3.17 	4.54 
HP.express.scl075403.1_16.S	9	104775048	36754547-107473108	overdominant	trans	3.17 	4.25 
HP.express.ri.4833415L22.PX00028O03.AK076469.1737.S	1	67023705	47260916-171902321	overdominant	trans	3.16 	3.97 
HP.express.scl00108673.2_110.S	7	106476880	100081364-114369436	dominant	trans	3.16 	4.38 
HP.express.scl24000.1.1_150.S	16	45291904	45291904-45291904	overdominant	trans	3.16 	4.64 
HP.express.scl37193.1.2_179.S	18	50466994	33955510-50846960	overdominant	trans	3.16 	4.12 
HP.express.scl0320554.3_132.S	11	101460236	101112093-114181854	overdominant	trans	3.16 	4.04 
HP.express.ri.A830033B12.PX00155N21.AK043789.1194.S	5	73915574	35861521-76583855	overdominant	NA	3.16 	4.23 
HP.express.scl26201.8.1_64.S	9	111255564	111255564-112051764	overdominant	trans	3.16 	4.16 
HP.express.scl51420.5.1_125.S	2	149804648	149804648-179257364	overdominant	trans	3.16 	4.04 
HP.express.scl066813.5_52.S	2	73314518	73314518-91849672	dominant	trans	3.16 	4.29 
HP.express.scl24033.7.1_11.S	1	176722287	172980758-185401055	overdominant	trans	3.16 	4.31 
HP.express.ri.4930447P09.PX00031L05.AK015410.1592.S	13	84452928	56948917-118129209	overdominant	trans	3.16 	4.00 
HP.express.scl000115.1_57.S	9	36754547	30287363-42353146	overdominant	trans	3.16 	4.13 
HP.express.GI_38087089.S	1	4851553	3187380-7664301	overdominant	NA	3.16 	4.59 
HP.express.GI_38086686.S	5	150849955	150849955-150849955	overdominant	NA	3.16 	4.14 
HP.express.scl37182.35.1_29.S	2	71436519	69562560-71436519	overdominant	trans	3.16 	4.33 
HP.express.scl32486.2_212.S	1	77138595	74948665-161813131	overdominant	trans	3.16 	4.40 
HP.express.GI_28546177.S	4	10826079	10826079-97010826	overdominant	trans	3.16 	4.08 
HP.express.GI_38080967.S	4	147360389	147360389-150659678	dominant	NA	3.16 	3.93 
HP.express.ri.3200001L06.ZX00035D15.AK014291.395.S	1	96419718	83524951-96419718	overdominant	trans	3.16 	4.38 
HP.express.scl49083.8.1_56.S	19	47218528	45065956-47636600	overdominant	trans	3.15 	4.82 
HP.express.scl012825.37_20.S	2	69773718	58748595-135469618	overdominant	trans	3.15 	3.90 
HP.express.ri.6430526N21.PX00046O11.AK032361.3346.S	11	6513859	6513859-20127606	overdominant	trans	3.15 	3.97 
HP.express.ri.1110018K11.R000014D02.AK003784.499.S	19	47636600	47218528-47636600	overdominant	trans	3.15 	4.69 
HP.express.scl51149.4_213.S	4	79705642	78697964-120476125	overdominant	trans	3.15 	4.23 
HP.express.scl0001352.1_150.S	12	53910948	53910948-57107214	overdominant	trans	3.15 	4.34 
HP.express.GI_38093550.S	1	32555164	32555164-178339586	overdominant	NA	3.15 	5.24 
HP.express.scl072050.3_4.S	11	79360600	79360600-79360600	overdominant	trans	3.15 	4.50 
HP.express.scl0002929.1_32.S	12	53910948	9657184-70704685	overdominant	trans	3.15 	3.90 
HP.express.scl18542.4.1_65.S	18	52947124	48822565-53262540	overdominant	trans	3.15 	4.06 
HP.express.scl0078887.1_118.S	4	147360389	144635289-147982503	partial-dominant	trans	3.15 	9.59 
HP.express.scl22956.4.1_1.S	12	53910948	51873310-58286624	overdominant	trans	3.15 	4.98 
HP.express.scl026451.5_30.S	7	111381390	104807751-114369436	dominant	NA	3.15 	4.88 
HP.express.GI_6754695.I	10	85003454	82704824-85585750	overdominant	NA	3.15 	4.35 
HP.express.scl0002744.1_1.S	12	58426509	26165733-58643153	overdominant	trans	3.15 	3.95 
HP.express.GI_38083390.S	6	59756634	54130645-59756634	dominant	trans	3.15 	3.90 
HP.express.scl00230908.1_169.S	9	63011914	60352955-63011914	dominant	trans	3.14 	5.59 
HP.express.scl53963.7.84_73.S	9	55541581	55292556-99923473	overdominant	trans	3.14 	4.20 
HP.express.scl0003511.1_1.S	11	41495879	3931801-68922467	overdominant	trans	3.14 	3.91 
HP.express.ri.B130018F13.PX00157J02.AK044994.1305.S	7	97864432	96556304-116601576	overdominant	trans	3.14 	3.94 
HP.express.scl099946.1_47.S	6	116847401	81398950-117050539	overdominant	trans	3.14 	3.85 
HP.express.scl0018720.2_261.S	9	32552707	29748445-118729237	dominant	trans	3.14 	4.59 
HP.express.ri.5330432H08.PX00054F14.AK030565.2751.S	6	134971459	16655371-134971459	dominant	NA	3.14 	3.86 
HP.express.scl068618.1_97.S	12	53910948	7420720-57107214	overdominant	trans	3.14 	4.67 
HP.express.ri.A930039A15.PX00316F14.AK080751.644.S	11	70938207	68922467-83225930	overdominant	trans	3.14 	4.13 
HP.express.scl18869.7.1_115.S	1	39053030	22671798-73257685	overdominant	trans	3.14 	4.23 
HP.express.scl41803.1_303.S	10	125450665	82704824-125450665	overdominant	trans	3.14 	3.86 
HP.express.scl19661.4.1_12.S	12	53910948	51873310-53910948	overdominant	NA	3.14 	4.15 
HP.express.GI_38086309.S	19	26797903	25196336-26797903	overdominant	trans	3.14 	3.99 
HP.express.scl012892.8_117.S	9	55292556	54508169-56267274	overdominant	trans	3.14 	4.43 
HP.express.ri.4833403D03.PX00313B19.AK029353.1470.S	11	17581491	14997257-18004282	dominant	trans	3.14 	4.70 
HP.express.scl5186.1.1_34.S	2	158441250	107305193-158441250	overdominant	trans	3.14 	4.34 
HP.express.scl36635.7.1_78.S	7	86843003	85431130-95309349	overdominant	trans	3.14 	3.94 
HP.express.scl16678.10.1_4.S	11	24826085	24826085-29456056	dominant	trans	3.14 	4.40 
HP.express.scl31529.2.1_4.S	7	119466559	118971788-119879335	dominant	trans	3.14 	4.99 
HP.express.scl0003632.1_1.S	2	57861668	57512164-58748595	overdominant	trans	3.14 	4.07 
HP.express.X9626965_344.S	3	154977221	121322903-155445572	dominant	NA	3.13 	3.95 
HP.express.scl53464.6.1_108.S	5	103867798	103867798-104572663	overdominant	trans	3.13 	5.13 
HP.express.scl17374.15.20_23.S	1	148052886	147391248-155080375	partial-dominant	trans	3.13 	10.59 
HP.express.scl071358.8_30.S	11	63190603	12193199-108977608	overdominant	trans	3.13 	3.87 
HP.express.scl45584.3_58.S	1	40030540	17297861-41151371	overdominant	trans	3.13 	4.08 
HP.express.scl50076.19.1_35.S	9	35019941	32552707-38263045	overdominant	trans	3.13 	5.13 
HP.express.ri.C130071M06.PX00171I24.AK081721.695.S	1	159640513	147391248-159640513	overdominant	trans	3.13 	4.51 
HP.express.scl0068393.2_23.S	18	71804168	20310859-71804168	dominant	trans	3.13 	4.32 
HP.express.scl0016687.2_66.S	3	134063767	132350765-135447338	dominant	trans	3.13 	3.96 
HP.express.scl0014284.1_16.S	12	83974482	83974482-83974482	overdominant	trans	3.13 	4.16 
HP.express.scl33257.7.1_7.S	4	27083136	24030820-27083136	dominant	trans	3.13 	3.95 
HP.express.X9627020_148_rc.S	1	104831058	104831058-110649735	overdominant	NA	3.13 	5.04 
HP.express.scl19939.10.1_23.S	8	117676036	117676036-126522479	dominant	trans	3.13 	3.96 
HP.express.scl000148.1_9.S	19	6211718	5029690-6211718	dominant	trans	3.13 	4.92 
HP.express.scl24260.3_379.S	4	150322101	20644721-150458854	dominant	trans	3.13 	4.07 
HP.express.scl0067590.2_244.S	5	76305568	74594494-110534158	dominant	trans	3.13 	4.03 
HP.express.scl30753.7.1_3.S	12	53910948	51873310-57107214	overdominant	trans	3.13 	4.61 
HP.express.scl53087.3.1_292.S	6	85910907	85767450-87384044	overdominant	trans	3.13 	4.03 
HP.express.scl0328079.1_71.S	19	22531208	22531208-30055566	overdominant	trans	3.13 	4.25 
HP.express.scl54701.2.1_35.S	11	63030974	55207955-82421337	overdominant	trans	3.13 	4.02 
HP.express.scl0070231.1_327.S	9	110930280	32552707-110930280	overdominant	trans	3.13 	3.90 
HP.express.scl0104707.1_17.S	3	60895313	25471071-148608536	overdominant	trans	3.13 	3.99 
HP.express.scl0002165.1_97.S	9	39517600	34480629-40483516	overdominant	trans	3.13 	4.50 
HP.express.scl21684.2.5_0.S	19	6063506	5029690-35692392	dominant	trans	3.12 	4.33 
HP.express.scl17297.1.1_274.S	11	64084780	56791370-64215089	dominant	trans	3.12 	4.06 
HP.express.GI_38074702.S	6	33788913	33247421-34117435	overdominant	trans	3.12 	4.07 
HP.express.scl44216.8_417.S	13	109611364	105011553-110267537	dominant	trans	3.12 	4.05 
HP.express.scl0243874.7_46.S	2	139549695	73314518-144199288	overdominant	trans	3.12 	3.91 
HP.express.scl32066.25_84.S	5	103867798	41067192-104026797	dominant	trans	3.12 	3.89 
HP.express.GI_38081081.S	7	94282590	47672376-100461337	dominant	NA	3.12 	3.89 
HP.express.scl50175.2.2489_38.S	4	33171359	33171359-33171359	overdominant	trans	3.12 	5.28 
HP.express.ri.1700124I24.ZX00078N15.AK007267.653.S	10	4768887	3088077-8759464	overdominant	trans	3.12 	3.87 
HP.express.ri.2610311E24.ZX00062K03.AK012008.1192.S	1	159088034	28549296-191159138	overdominant	NA	3.12 	3.88 
HP.express.GI_38348525.S	14	46175254	31996565-47467088	overdominant	trans	3.12 	3.98 
HP.express.ri.A430091O22.PX00138D01.AK040404.2896.S	2	138596175	138596175-145433490	overdominant	trans	3.12 	4.33 
HP.express.scl54663.9.1_219.S	15	52445964	48898231-52854020	dominant	trans	3.12 	4.30 
HP.express.scl0381240.4_45.S	18	81802986	73591915-82628832	overdominant	trans	3.11 	4.01 
HP.express.ri.9630050A07.PX00117O14.AK036261.1344.S	6	53066091	23475984-111302787	dominant	trans	3.11 	4.39 
HP.express.scl21210.14.1_186.S	4	51294370	49784063-62368191	overdominant	trans	3.11 	4.07 
HP.express.scl36495.11_60.S	11	12193199	12072619-13990875	overdominant	trans	3.11 	4.74 
HP.express.mmu.miR.299.miRNA.Tagged.Template.S	3	27819024	19147368-27874393	overdominant	NA	3.11 	4.02 
HP.express.ri.D630042J03.PX00198O05.AK085572.2875.S	17	69740044	69618402-69740044	overdominant	trans	3.11 	4.09 
HP.express.scl36343.2_555.S	17	26950847	26950847-78754631	overdominant	trans	3.11 	4.30 
HP.express.scl0003606.1_0.S	2	58748595	31027441-58748595	overdominant	trans	3.11 	3.91 
HP.express.ri.A330084E23.PX00133O05.AK039677.1729.S	11	12193199	12072619-110456590	overdominant	trans	3.11 	3.94 
HP.express.scl020719.1_146.S	7	80753899	47672376-127271445	overdominant	trans	3.11 	4.09 
HP.express.scl52823.10.1_53.S	16	21323614	21323614-57552172	overdominant	trans	3.11 	4.00 
HP.express.scl41920.1.1_261.S	14	73597228	68964084-73597228	overdominant	trans	3.11 	4.55 
HP.express.scl41500.10.1_4.S	7	129710003	126326046-129959502	dominant	trans	3.11 	4.04 
HP.express.scl24221.3.1_10.S	1	37495508	35935717-37495508	overdominant	trans	3.11 	4.36 
HP.express.scl29765.4_207.S	5	55122580	55122580-55122580	dominant	trans	3.10 	5.20 
HP.express.scl026384.8_46.S	3	128550917	128550917-128785590	dominant	trans	3.10 	4.50 
HP.express.scl17580.9.250_94.S	15	100222497	99555070-100867357	overdominant	trans	3.10 	3.90 
HP.express.scl0002675.1_35.S	11	119216024	118156487-119216024	dominant	trans	3.10 	4.10 
HP.express.scl068394.8_16.S	8	24332450	18986055-73988007	overdominant	trans	3.10 	3.85 
HP.express.ri.D030003E11.PX00179O03.AK050684.1214.S	11	102655679	59966903-102655679	dominant	trans	3.10 	3.99 
HP.express.scl14053.1.1_210.S	1	30978157	27321055-31718379	dominant	trans	3.10 	4.66 
HP.express.GI_38079713.S	19	6211718	5029690-6211718	dominant	NA	3.10 	4.01 
HP.express.scl47487.1.1186_63.S	19	5047472	4316295-6211718	dominant	trans	3.10 	3.88 
HP.express.scl0003302.1_33.S	14	46697606	46320878-46716267	overdominant	trans	3.10 	4.37 
HP.express.scl46294.4.1_0.S	19	47636600	8993876-47797152	overdominant	trans	3.10 	4.10 
HP.express.scl15214.1.1_248.S	9	32645815	29748445-55541581	dominant	trans	3.10 	3.94 
HP.express.scl31310.11_188.S	1	133662206	132747429-175151965	overdominant	trans	3.10 	4.04 
HP.express.scl53522.24.15_91.S	11	105905627	11071114-112587501	dominant	trans	3.10 	3.94 
HP.express.ri.E330003F13.PX00210F24.AK087674.2238.S	10	119844777	89118020-127658996	overdominant	trans	3.10 	3.97 
HP.express.scl00320617.1_315.S	16	93393241	92790131-93933822	overdominant	trans	3.10 	3.99 
HP.express.GI_38082128.S	10	127995220	127521610-127995220	overdominant	NA	3.09 	4.09 
HP.express.scl018139.26_3.S	11	46341817	46341817-107635628	dominant	trans	3.09 	4.15 
HP.express.scl013138.1_18.S	12	53910948	51873310-103549916	overdominant	trans	3.09 	4.22 
HP.express.ri.D130059C03.PX00185I20.AK051596.1596.S	16	53537985	49891864-54656264	dominant	trans	3.09 	4.06 
HP.express.scl0244334.2_0.S	8	24557665	14480079-24559322	overdominant	trans	3.09 	4.30 
HP.express.scl31608.7.1_161.S	18	24320292	24320292-89274850	overdominant	trans	3.09 	3.96 
HP.express.scl30668.7_258.S	11	107825609	107635628-109194140	overdominant	trans	3.09 	4.79 
HP.express.scl00114642.2_59.S	1	74948665	74948665-137279078	partial-dominant	trans	3.09 	4.59 
HP.express.scl00243813.1_281.S	8	110926065	110668369-110926065	overdominant	trans	3.09 	4.14 
HP.express.scl20411.17.1_162.S	4	114605311	45329591-117083314	overdominant	trans	3.09 	4.30 
HP.express.ri.D930034L10.PX00202L08.AK086527.3511.S	12	53910948	51873310-55866488	overdominant	trans	3.09 	4.13 
HP.express.scl38577.23_530.S	5	144381834	144381834-144381834	overdominant	trans	3.09 	4.89 
HP.express.GI_28515763.S	1	184569434	182865396-184569434	overdominant	trans	3.09 	3.89 
HP.express.GI_38083639.S	2	66805857	66071492-143420371	overdominant	NA	3.08 	4.29 
HP.express.scl0259051.1_37.S	13	90797996	90797996-91275394	overdominant	trans	3.08 	4.02 
HP.express.GI_38083889.S	2	23949060	21134873-148573761	overdominant	NA	3.08 	3.95 
HP.express.scl021969.20_26.S	11	111022376	94261736-111022376	dominant	trans	3.08 	4.42 
HP.express.scl00320131.1_182.S	17	68378407	68378407-69149097	overdominant	NA	3.08 	4.08 
HP.express.ri.D330027L06.PX00192P07.AK084671.2498.S	1	32568244	32568244-32568244	overdominant	trans	3.08 	5.61 
HP.express.ri.1200007D05.R000008L11.AK004628.2613.S	10	69476808	69476808-85585750	dominant	trans	3.08 	4.15 
HP.express.scl22167.22_124.S	1	93549872	17297861-155080375	overdominant	trans	3.08 	4.21 
HP.express.scl53834.2_155.S	5	144141864	41433862-144141864	overdominant	NA	3.08 	3.86 
HP.express.scl54057.2.1_63.S	12	114059950	114059950-114059950	overdominant	NA	3.08 	3.95 
HP.express.GI_38075299.S	9	112051764	50175653-120828883	dominant	NA	3.08 	3.87 
HP.express.scl24474.3_417.S	1	23151787	23151787-28549296	overdominant	trans	3.08 	4.56 
HP.express.scl43370.4.1_72.S	12	17581249	17581249-17581249	partial-dominant	cis	3.08 	28.81 
HP.express.scl51979.5.1_6.S	13	102063111	102063111-102063111	overdominant	trans	3.08 	3.92 
HP.express.scl00106059.1_36.S	3	52394303	17678582-52821680	overdominant	trans	3.08 	3.85 
HP.express.scl020610.4_145.S	12	53910948	47697984-58643153	overdominant	trans	3.08 	4.03 
HP.express.GI_38080631.S	11	56361308	38777168-105905627	dominant	NA	3.08 	3.94 
HP.express.scl30462.6_23.S	2	57861668	55266231-160636812	dominant	trans	3.08 	4.12 
HP.express.scl50925.11.59_20.S	2	135359901	134965396-179257364	overdominant	trans	3.08 	4.26 
HP.express.scl0235505.44_49.S	4	68938080	65047471-68938080	dominant	trans	3.08 	3.90 
HP.express.scl0329570.3_166.S	8	118353352	96772693-119331704	dominant	trans	3.07 	4.36 
HP.express.GI_38080774.S	7	64362254	48180442-112061771	overdominant	NA	3.07 	4.05 
HP.express.GI_38075711.S	11	115383256	5272253-115470856	dominant	NA	3.07 	3.95 
