trait	chr	pos	CI_logP	eQTL_Type	cis_trans	logP_AD_A	logP_AD
ENSRNOG00000019874	1	105607257	105002773-107796137	overdominant	trans	3.17 	5.49 
ENSRNOG00000003180	14	89362896	89362896-89478804	dominant	trans	3.16 	5.48 
ENSRNOG00000007233	1	197539452	196925026-197591872	dominant	trans	3.15 	5.59 
ENSRNOG00000015597	6	56958692	55066682-58452885	dominant	trans	3.15 	5.62 
ENSRNOG00000012841	4	88412476	87506661-90470102	dominant	trans	3.15 	5.43 
ENSRNOG00000026925	4	66658991	66484093-67599594	partial-dominant	cis	3.15 	16.95 
ENSRNOG00000013206	5	169963876	169366714-170080962	dominant	trans	3.15 	5.31 
ENSRNOG00000030173	19	42452523	16019708-42520546	dominant	trans	3.15 	5.31 
ENSRNOG00000008003	19	4858039	4797685-6401186	dominant	trans	3.14 	5.67 
ENSRNOG00000027206	1	246434314	246434314-258496473	dominant	trans	3.14 	6.37 
ENSRNOG00000021769	4	154624234	154474889-155261963	dominant	trans	3.13 	6.32 
ENSRNOG00000020270	15	9645840	9529041-9707688	dominant	trans	3.13 	5.75 
ENSRNOG00000040476	6	48053194	48053194-48063820	dominant	trans	3.12 	5.27 
ENSRNOG00000016301	16	77599469	58497389-78033899	dominant	trans	3.11 	6.08 
ENSRNOG00000014169	19	32578049	32562025-32578049	dominant	trans	3.11 	5.68 
ENSRNOG00000013823	8	79633129	79470669-79811605	dominant	trans	3.11 	5.36 
ENSRNOG00000038532	9	7687814	7687814-8017170	dominant	trans	3.10 	5.60 
ENSRNOG00000039226	13	62791601	62501985-63014121	dominant	trans	3.10 	6.50 
ENSRNOG00000019445	15	9645840	9529041-9707688	dominant	trans	3.10 	6.40 
ENSRNOG00000040165	2	93325504	92401319-95145351	dominant	trans	3.09 	5.73 
ENSRNOG00000004189	6	118603423	118530256-118649640	dominant	trans	3.09 	5.94 
ENSRNOG00000012131	2	157456270	43653060-211376494	dominant	trans	3.08 	5.71 
ENSRNOG00000017716	18	70826738	70737006-70883914	dominant	trans	3.08 	5.51 
ENSRNOG00000044156	8	100360265	100360265-128811831	dominant	trans	3.08 	5.42 
ENSRNOG00000043274	2	18144947	18144947-59609416	dominant	trans	3.08 	5.68 
ENSRNOG00000033506	5	142265963	141642539-142273358	dominant	trans	3.08 	7.11 
ENSRNOG00000012509	1	188620244	137963910-188668064	dominant	trans	3.08 	5.52 
ENSRNOG00000038398	1	238567042	238567042-238880307	partial-dominant	trans	3.08 	5.28 
ENSRNOG00000004076	1	197517256	197507794-197591872	dominant	trans	3.07 	5.58 
ENSRNOG00000013316	9	111629291	103254057-111676191	dominant	trans	3.07 	5.81 
ENSRNOG00000015806	10	36020955	35367088-38108048	dominant	trans	3.07 	7.06 
ENSRNOG00000019050	1	238567042	238567042-238880307	partial-dominant	cis	3.06 	15.75 
ENSRNOG00000002085	14	33455465	33307989-33798374	partial-dominant	cis	3.06 	10.26 
ENSRNOG00000021006	16	50047411	48702387-50629550	dominant	trans	3.06 	5.60 
ENSRNOG00000041354	19	49173894	49139786-49353096	dominant	trans	3.05 	5.56 
ENSRNOG00000025630	10	88986486	16074488-88986486	dominant	trans	3.04 	5.90 
ENSRNOG00000011519	10	102363503	102262554-103777062	dominant	trans	3.04 	5.56 
ENSRNOG00000001171	9	93039699	92282734-93299139	dominant	trans	3.04 	5.46 
ENSRNOG00000042629	3	162146924	162146924-162259520	dominant	trans	3.04 	5.83 
ENSRNOG00000045380	7	132157173	131684915-132220277	dominant	trans	3.04 	5.48 
ENSRNOG00000044005	20	50460807	50460807-50782300	dominant	trans	3.04 	5.40 
ENSRNOG00000042126	1	197517256	197507794-202075385	dominant	trans	3.04 	5.55 
ENSRNOG00000037978	14	6201519	5126025-7590873	dominant	trans	3.04 	5.64 
ENSRNOG00000040444	3	155515838	155190418-155690775	dominant	trans	3.03 	6.10 
ENSRNOG00000008225	2	44543174	43210767-44617950	dominant	trans	3.03 	5.29 
ENSRNOG00000042366	9	65438852	65265502-65454781	dominant	trans	3.03 	5.30 
ENSRNOG00000015627	3	95876822	95876822-103060072	overdominant	trans	3.03 	5.29 
ENSRNOG00000011419	4	88412476	56938983-89638531	dominant	trans	3.03 	5.28 
ENSRNOG00000027574	11	81993976	81993976-82081670	dominant	trans	3.03 	5.56 
ENSRNOG00000043839	4	184737778	184737778-184737778	dominant	trans	3.02 	6.04 
ENSRNOG00000001549	4	62745457	56938983-63404473	overdominant	trans	3.02 	5.74 
ENSRNOG00000038282	2	160327474	156309676-163650980	dominant	trans	3.02 	7.21 
ENSRNOG00000001083	5	121237571	121237571-121389549	overdominant	trans	3.01 	5.45 
ENSRNOG00000030616	16	76602589	76169838-76763752	dominant	trans	3.01 	5.51 
ENSRNOG00000024241	18	70035676	70035676-70156090	dominant	trans	3.01 	6.20 
ENSRNOG00000043685	20	32869137	29704161-33096135	partial-dominant	trans	3.01 	6.15 
ENSRNOG00000032575	4	9931182	9375034-9944246	dominant	trans	3.01 	5.88 
ENSRNOG00000044236	10	98310190	98310190-99126412	dominant	trans	3.01 	5.29 
ENSRNOG00000012090	1	266968012	266358359-267328461	overdominant	trans	3.00 	5.46 
ENSRNOG00000044027	16	36641778	32716248-42095465	dominant	cis	2.99 	7.23 
ENSRNOG00000030514	18	70648485	70648485-70712135	dominant	trans	2.99 	5.38 
ENSRNOG00000005338	15	927706	486157-4327152	dominant	trans	2.98 	5.62 
ENSRNOG00000007579	1	231021724	230403522-232053147	partial-dominant	trans	2.98 	6.22 
ENSRNOG00000026518	7	115134520	115123441-115422242	partial-dominant	trans	2.98 	6.92 
ENSRNOG00000010271	10	69853437	38447120-69853437	partial-dominant	trans	2.98 	7.46 
ENSRNOG00000028754	1	264768480	263056562-264799555	dominant	trans	2.97 	5.42 
ENSRNOG00000030187	3	80587484	80587484-81284191	dominant	trans	2.97 	6.48 
ENSRNOG00000029811	1	266968012	266358359-267328461	overdominant	trans	2.96 	5.85 
ENSRNOG00000023367	12	9595546	9595546-14450636	dominant	trans	2.96 	5.81 
ENSRNOG00000010592	6	54434817	52759724-57757954	partial-dominant	trans	2.96 	6.77 
ENSRNOG00000015813	6	118634986	118530256-118649640	dominant	trans	2.96 	5.62 
ENSRNOG00000035146	18	64937960	61679164-65010431	dominant	trans	2.96 	5.54 
ENSRNOG00000017113	6	118634986	54434817-118649640	dominant	trans	2.95 	5.88 
ENSRNOG00000004345	8	56356768	55755625-103588107	overdominant	trans	2.94 	5.57 
ENSRNOG00000006804	7	6505610	1762129-11509268	dominant	trans	2.94 	6.08 
ENSRNOG00000037921	1	101232517	100723278-101288232	dominant	trans	2.94 	5.30 
ENSRNOG00000010997	4	88412476	56794262-90404939	dominant	trans	2.94 	5.35 
ENSRNOG00000043752	3	105560165	105418766-105801953	dominant	trans	2.94 	5.48 
ENSRNOG00000006627	15	105609663	105375417-106321842	dominant	trans	2.93 	5.35 
ENSRNOG00000035665	14	14694878	14694878-15089164	dominant	trans	2.93 	5.63 
ENSRNOG00000029106	11	67132545	67132545-67863680	dominant	trans	2.93 	5.35 
ENSRNOG00000002783	6	97528316	58669589-100070948	dominant	trans	2.93 	5.66 
ENSRNOG00000017735	8	117525868	117389140-118103389	dominant	trans	2.92 	5.82 
ENSRNOG00000042366	15	74701535	74701535-74981246	partial-dominant	trans	2.92 	6.85 
ENSRNOG00000018740	17	70995609	70917872-71560750	overdominant	trans	2.92 	5.40 
ENSRNOG00000031452	10	105320711	105197690-105971490	partial-dominant	cis	2.92 	14.28 
ENSRNOG00000014719	1	197517256	189292863-197591872	dominant	trans	2.92 	5.67 
ENSRNOG00000039377	3	50959561	48902341-51338192	dominant	trans	2.92 	5.99 
ENSRNOG00000043180	3	2439882	347175-4468039	partial-dominant	cis	2.91 	8.75 
ENSRNOG00000032825	7	69621337	69621337-71820326	partial-dominant	trans	2.91 	14.49 
ENSRNOG00000024562	13	80291571	49798671-80616886	dominant	trans	2.90 	5.36 
ENSRNOG00000026387	1	213762973	213762375-213762973	dominant	cis	2.90 	8.29 
ENSRNOG00000043249	6	60004960	57754554-60004960	dominant	trans	2.90 	6.17 
ENSRNOG00000031378	17	22312343	22219878-23342897	overdominant	trans	2.90 	6.94 
ENSRNOG00000030632	14	87931274	87931274-87957292	overdominant	trans	2.89 	5.50 
ENSRNOG00000039154	2	138590081	83220793-140696231	dominant	trans	2.89 	5.37 
ENSRNOG00000014705	4	136114018	135109977-136414634	dominant	trans	2.88 	5.31 
ENSRNOG00000017554	16	71699902	71442906-72405336	dominant	cis	2.88 	5.52 
ENSRNOG00000007927	7	64001885	61130207-64228486	dominant	trans	2.87 	5.94 
ENSRNOG00000035003	1	202048821	94797781-203827036	partial-dominant	trans	2.87 	5.59 
ENSRNOG00000005100	3	103031640	102904766-103126716	partial-dominant	cis	2.86 	34.30 
ENSRNOG00000006683	3	59813262	59350638-59813262	overdominant	trans	2.85 	5.35 
ENSRNOG00000035295	4	79780291	79780291-80145368	dominant	trans	2.85 	5.33 
ENSRNOG00000000390	6	118634986	118530256-118649640	partial-dominant	trans	2.84 	6.84 
ENSRNOG00000043504	7	128668195	128355020-128799503	partial-dominant	trans	2.84 	6.46 
ENSRNOG00000029508	2	224945002	224925759-225198141	dominant	trans	2.84 	6.46 
ENSRNOG00000042811	19	14164760	13759417-14164760	partial-dominant	trans	2.84 	10.07 
ENSRNOG00000039041	4	185848866	63925919-186014523	dominant	trans	2.84 	5.92 
ENSRNOG00000015202	14	32031308	32031308-78057840	dominant	trans	2.84 	5.54 
ENSRNOG00000038680	14	36260997	23954180-36447973	partial-dominant	trans	2.83 	6.00 
ENSRNOG00000037192	19	31844523	31196918-32102264	dominant	trans	2.83 	5.27 
ENSRNOG00000037408	8	89369745	89369745-98198932	dominant	trans	2.83 	5.47 
ENSRNOG00000003670	10	105158810	104686466-105979135	partial-dominant	cis	2.83 	14.97 
ENSRNOG00000014002	2	204063008	204063008-204414413	partial-dominant	trans	2.83 	12.72 
ENSRNOG00000036868	2	149344899	147748201-149631923	dominant	trans	2.82 	7.06 
ENSRNOG00000045242	11	80557175	71130876-80816587	partial-dominant	trans	2.82 	5.93 
ENSRNOG00000022569	13	31610374	12624042-35078907	dominant	trans	2.81 	5.58 
ENSRNOG00000031875	5	64572097	56939012-64699065	overdominant	trans	2.81 	5.42 
ENSRNOG00000016930	18	58281212	58005826-58917694	dominant	trans	2.80 	5.31 
ENSRNOG00000021084	1	215238956	214677965-215356694	partial-dominant	cis	2.80 	28.61 
ENSRNOG00000031823	3	155674545	155190418-155690775	partial-dominant	cis	2.80 	9.37 
ENSRNOG00000037680	10	8799472	8799472-9084530	partial-dominant	trans	2.79 	7.04 
ENSRNOG00000008091	13	71244163	71244163-72228144	partial-dominant	trans	2.79 	6.27 
ENSRNOG00000037397	5	85710463	82773644-85950776	dominant	trans	2.79 	5.30 
ENSRNOG00000033177	2	252314140	252314140-252388565	dominant	trans	2.79 	5.77 
ENSRNOG00000003606	11	74012440	73911412-78516652	dominant	trans	2.79 	5.29 
ENSRNOG00000044281	7	21652728	21652728-21657217	dominant	trans	2.79 	6.40 
ENSRNOG00000020356	8	18226332	14544617-19466617	dominant	cis	2.78 	7.22 
ENSRNOG00000042588	17	22312343	22312343-24090211	partial-dominant	trans	2.78 	6.15 
ENSRNOG00000010525	12	36726999	34092348-36878449	dominant	trans	2.78 	6.20 
ENSRNOG00000002795	18	65999559	65965301-66409378	dominant	trans	2.78 	5.79 
ENSRNOG00000032757	2	220046941	218372252-223281011	dominant	trans	2.78 	5.46 
ENSRNOG00000037156	19	32386102	32386102-56602573	dominant	trans	2.78 	5.44 
ENSRNOG00000032195	5	159928816	159928816-161104763	dominant	trans	2.77 	5.40 
ENSRNOG00000007886	13	108971901	108273181-111125496	overdominant	trans	2.77 	5.66 
ENSRNOG00000024650	2	127550343	126337715-238063978	overdominant	trans	2.77 	5.27 
ENSRNOG00000001766	6	58669589	55406785-59363356	partial-dominant	trans	2.77 	6.33 
ENSRNOG00000043309	1	197539452	196925026-258495834	dominant	trans	2.77 	5.60 
ENSRNOG00000015189	18	66370848	65965301-66372561	dominant	trans	2.77 	5.32 
ENSRNOG00000008714	19	12665202	12587169-14164760	dominant	trans	2.76 	5.64 
ENSRNOG00000002376	5	70055315	69581294-70616043	dominant	trans	2.76 	5.67 
ENSRNOG00000033346	6	39244608	39244608-39481509	dominant	trans	2.76 	5.94 
ENSRNOG00000036916	12	40232058	40210677-40799076	dominant	trans	2.76 	6.91 
ENSRNOG00000035640	10	56632015	56632015-56632015	overdominant	trans	2.76 	5.29 
ENSRNOG00000038946	16	9534027	9253516-9534390	dominant	trans	2.74 	5.84 
ENSRNOG00000043409	10	19310061	19202062-19344193	partial-dominant	trans	2.74 	6.70 
ENSRNOG00000037150	8	45019367	29258512-45020724	dominant	trans	2.73 	6.34 
ENSRNOG00000028651	9	8560787	7512809-8690339	dominant	trans	2.73 	5.38 
ENSRNOG00000013520	4	20571020	20433738-20860221	partial-dominant	trans	2.73 	6.05 
ENSRNOG00000036287	12	37395042	37364416-37422528	partial-dominant	trans	2.72 	6.51 
ENSRNOG00000027857	17	23622226	23221218-23937531	dominant	trans	2.72 	5.90 
ENSRNOG00000029224	1	104586818	104320192-104586818	partial-dominant	trans	2.72 	6.50 
ENSRNOG00000024599	14	16575386	14366634-16897210	dominant	trans	2.72 	5.65 
ENSRNOG00000006485	6	118603423	118530256-118649640	partial-dominant	trans	2.72 	5.76 
ENSRNOG00000045009	1	103901254	103048726-108094543	partial-dominant	trans	2.72 	6.24 
ENSRNOG00000042247	4	172049205	60513255-172291760	dominant	trans	2.71 	5.35 
ENSRNOG00000043283	5	66783949	65845366-67344033	overdominant	trans	2.71 	5.86 
ENSRNOG00000043001	15	32094697	31765696-32120794	partial-dominant	trans	2.71 	11.98 
ENSRNOG00000033517	1	181995161	19087636-183800723	partial-dominant	trans	2.70 	5.33 
ENSRNOG00000041539	8	91367950	91367950-91406525	dominant	trans	2.70 	5.70 
ENSRNOG00000033572	13	68907991	68907991-68907991	dominant	trans	2.70 	6.07 
ENSRNOG00000042570	2	218024267	218024267-218030412	partial-dominant	trans	2.70 	5.97 
ENSRNOG00000008802	4	9931182	9637091-89638531	dominant	trans	2.69 	5.86 
ENSRNOG00000011688	2	247799892	247799892-248212636	dominant	trans	2.69 	5.60 
ENSRNOG00000015470	1	246809267	213162250-246906020	dominant	trans	2.69 	5.59 
ENSRNOG00000000437	1	197517256	196925026-202075385	dominant	trans	2.68 	5.29 
ENSRNOG00000013593	9	101471847	96290082-111261719	partial-dominant	trans	2.68 	6.56 
ENSRNOG00000007212	2	80134136	76882957-80648166	dominant	trans	2.68 	6.01 
ENSRNOG00000023061	13	33734559	13174274-33768909	partial-dominant	trans	2.67 	11.57 
ENSRNOG00000025957	3	46938729	46287282-47097531	partial-dominant	trans	2.67 	12.13 
ENSRNOG00000026429	20	20305704	20305704-20464285	dominant	trans	2.66 	5.47 
ENSRNOG00000040045	1	189918339	189918339-190857955	dominant	trans	2.66 	5.54 
ENSRNOG00000007406	17	28790941	28726139-28880376	partial-dominant	trans	2.65 	5.61 
ENSRNOG00000033924	12	34288479	13404578-36878449	dominant	trans	2.65 	5.47 
ENSRNOG00000015325	5	115216597	115210445-128762960	overdominant	trans	2.65 	5.32 
ENSRNOG00000026688	3	80481317	25192627-162875221	dominant	trans	2.65 	5.93 
ENSRNOG00000002911	14	18874280	18700625-19498187	partial-dominant	cis	2.65 	12.49 
ENSRNOG00000014475	1	266968012	266358359-267328461	overdominant	trans	2.65 	5.54 
ENSRNOG00000020781	1	197591872	196925026-197591872	dominant	trans	2.64 	5.81 
ENSRNOG00000008741	16	51091336	49913680-51572031	dominant	trans	2.64 	5.57 
ENSRNOG00000014214	1	197539452	189292863-197591872	dominant	trans	2.63 	5.44 
ENSRNOG00000039088	2	251454063	248037544-253430558	partial-dominant	trans	2.63 	5.42 
ENSRNOG00000033588	5	37749692	37302193-40023870	partial-dominant	trans	2.63 	6.10 
ENSRNOG00000005348	3	88562756	87661548-92157252	partial-dominant	cis	2.62 	7.33 
ENSRNOG00000029524	10	88598031	87768269-88953651	partial-dominant	trans	2.61 	5.77 
ENSRNOG00000036287	7	21696008	21696008-21972187	partial-dominant	trans	2.61 	8.46 
ENSRNOG00000000774	1	197507794	196925026-197591872	dominant	trans	2.61 	5.45 
ENSRNOG00000038979	18	17826429	17681275-18618016	partial-dominant	trans	2.61 	5.37 
ENSRNOG00000017132	6	58669589	54434817-118649640	dominant	trans	2.60 	5.30 
ENSRNOG00000032243	8	96443175	96349748-97694652	dominant	trans	2.60 	5.80 
ENSRNOG00000044833	19	54535563	53631063-54971531	partial-dominant	trans	2.60 	12.52 
ENSRNOG00000016168	2	209712503	205970253-209851678	partial-dominant	cis	2.59 	16.27 
ENSRNOG00000030431	8	98971035	98923425-99067094	partial-dominant	trans	2.59 	6.86 
ENSRNOG00000014896	8	32353696	32213005-32421233	partial-dominant	trans	2.58 	6.24 
ENSRNOG00000029130	16	73702708	73702708-73751207	dominant	trans	2.55 	5.47 
ENSRNOG00000001348	1	197517256	196925026-197591872	dominant	trans	2.55 	6.05 
ENSRNOG00000018543	1	13304202	13304202-13370618	partial-dominant	trans	2.55 	5.70 
ENSRNOG00000012677	7	93913906	6530660-94371133	dominant	trans	2.55 	5.43 
ENSRNOG00000031296	4	171161251	171161251-171161251	partial-dominant	trans	2.55 	6.17 
ENSRNOG00000004742	17	22219878	22219878-24090211	overdominant	trans	2.55 	5.45 
ENSRNOG00000000723	20	2872386	1602891-5491782	partial-dominant	cis	2.54 	12.58 
ENSRNOG00000019159	15	54325958	22852814-76580416	partial-dominant	trans	2.53 	5.27 
ENSRNOG00000025940	8	107136544	107106249-107869312	overdominant	trans	2.52 	5.38 
ENSRNOG00000010286	15	18185053	18171102-18376637	dominant	trans	2.52 	5.31 
ENSRNOG00000016414	1	197591872	196699939-197591872	dominant	trans	2.52 	5.67 
ENSRNOG00000035509	4	105324045	97025940-106649828	dominant	trans	2.52 	5.46 
ENSRNOG00000043031	6	136201300	135100563-136996655	partial-dominant	cis	2.52 	8.07 
ENSRNOG00000001072	12	780442	253889-1474424	partial-dominant	cis	2.51 	9.35 
ENSRNOG00000034845	7	111568870	110439081-111772889	partial-dominant	trans	2.51 	5.61 
ENSRNOG00000025738	14	16575386	15575907-103641052	dominant	trans	2.51 	5.29 
ENSRNOG00000012402	7	109340903	108580113-109540044	partial-dominant	trans	2.51 	6.71 
ENSRNOG00000027867	3	6212602	4760143-6729072	partial-dominant	cis	2.51 	20.89 
ENSRNOG00000019614	7	22631351	21652728-22648701	dominant	trans	2.50 	6.13 
ENSRNOG00000042307	16	79991375	79865338-80685706	dominant	trans	2.50 	5.27 
ENSRNOG00000027062	19	32578049	32562025-32578049	partial-dominant	trans	2.50 	5.92 
ENSRNOG00000012951	4	87278124	84638524-120476217	overdominant	trans	2.49 	5.48 
ENSRNOG00000043110	6	116373124	116373124-116532599	dominant	trans	2.49 	5.30 
ENSRNOG00000002993	6	118634986	118530256-118649640	partial-dominant	trans	2.49 	7.12 
ENSRNOG00000035997	9	109839026	109795217-110695420	partial-dominant	trans	2.49 	7.02 
ENSRNOG00000028120	1	217259759	217259759-217263932	partial-dominant	trans	2.48 	9.17 
ENSRNOG00000014099	3	160723558	160667200-160776182	partial-dominant	trans	2.48 	5.66 
ENSRNOG00000012101	1	231020196	230679139-248529064	partial-dominant	trans	2.48 	5.28 
ENSRNOG00000005330	14	90916157	90916157-91407808	dominant	trans	2.48 	5.46 
ENSRNOG00000044588	13	91386118	91226446-91386118	partial-dominant	cis	2.47 	13.86 
ENSRNOG00000038769	6	77561280	76826414-78673965	dominant	trans	2.46 	5.48 
ENSRNOG00000044395	1	12740535	12619351-12971440	partial-dominant	trans	2.46 	7.02 
ENSRNOG00000004127	16	51091336	49417832-51572031	partial-dominant	trans	2.46 	5.51 
ENSRNOG00000039713	9	44670090	44319768-46978129	partial-dominant	trans	2.46 	6.16 
ENSRNOG00000019046	10	8800058	8536227-9084530	partial-dominant	trans	2.44 	6.14 
ENSRNOG00000005280	6	115246724	100621700-122025270	partial-dominant	trans	2.44 	5.29 
ENSRNOG00000020129	1	266968012	266358359-267328461	dominant	trans	2.44 	5.28 
ENSRNOG00000032932	19	995025	8950-995058	dominant	trans	2.44 	6.39 
ENSRNOG00000020265	3	92814034	92811628-131267360	overdominant	trans	2.44 	5.41 
ENSRNOG00000001007	12	10070703	8952150-12961134	partial-dominant	cis	2.43 	6.02 
ENSRNOG00000005916	2	245467190	244788518-246053318	overdominant	trans	2.43 	5.61 
ENSRNOG00000027030	11	19994631	19948826-20467303	dominant	trans	2.43 	5.42 
ENSRNOG00000031787	6	60950228	59146301-69934626	dominant	trans	2.42 	5.51 
ENSRNOG00000012892	1	266968012	266358359-267328461	dominant	trans	2.42 	5.78 
ENSRNOG00000004090	1	95254186	94797781-95661386	partial-dominant	trans	2.42 	16.86 
ENSRNOG00000026036	16	79373950	79114939-79743986	dominant	trans	2.41 	5.82 
ENSRNOG00000011077	8	56118933	53624513-61934840	overdominant	trans	2.41 	5.33 
ENSRNOG00000000513	20	8647516	6823813-8857308	partial-dominant	cis	2.41 	9.14 
ENSRNOG00000000539	6	58669589	52767443-58992751	partial-dominant	trans	2.40 	5.54 
ENSRNOG00000037606	13	35201615	16628806-93205987	partial-dominant	trans	2.40 	6.52 
ENSRNOG00000043084	8	109618597	101608102-125185682	dominant	trans	2.40 	5.89 
ENSRNOG00000042271	17	23036183	22219878-23342897	overdominant	trans	2.39 	6.08 
ENSRNOG00000027850	10	33103857	22906233-35919993	overdominant	trans	2.39 	5.29 
ENSRNOG00000024504	11	71525496	55850389-72466871	dominant	trans	2.38 	5.41 
ENSRNOG00000009263	6	128564082	128516938-128855474	partial-dominant	cis	2.37 	14.64 
ENSRNOG00000004155	10	83665830	82885038-83870540	partial-dominant	cis	2.37 	6.02 
ENSRNOG00000016214	16	49995418	49581763-51572031	partial-dominant	trans	2.36 	5.34 
ENSRNOG00000028099	4	185271200	170227909-186014523	dominant	trans	2.36 	5.44 
ENSRNOG00000039989	14	7140583	7140583-7527787	partial-dominant	trans	2.35 	6.54 
ENSRNOG00000010540	10	87259624	85273297-88245250	overdominant	cis	2.35 	5.43 
ENSRNOG00000020039	1	187309571	187164484-187622299	partial-dominant	cis	2.35 	14.59 
ENSRNOG00000009434	8	108352875	108039506-108925193	partial-dominant	cis	2.35 	30.99 
ENSRNOG00000006623	3	41925768	41925768-43306172	dominant	cis	2.33 	6.40 
ENSRNOG00000002875	9	97132219	97079538-97357897	partial-dominant	trans	2.33 	6.51 
ENSRNOG00000024634	5	15420700	15405962-16241515	partial-dominant	trans	2.33 	5.31 
ENSRNOG00000010744	17	16888606	16888606-17208096	overdominant	trans	2.32 	5.43 
ENSRNOG00000001834	11	86889332	82750989-87461069	partial-dominant	cis	2.32 	6.65 
ENSRNOG00000028594	12	3351580	2900736-3752823	partial-dominant	trans	2.32 	5.90 
ENSRNOG00000036871	7	140314978	139206619-140594248	partial-dominant	cis	2.31 	9.20 
ENSRNOG00000001644	11	43781554	43781554-44358475	partial-dominant	cis	2.31 	17.00 
ENSRNOG00000013550	7	21692945	21692945-21972187	partial-dominant	trans	2.30 	6.75 
ENSRNOG00000042618	7	103304049	103021801-105470434	partial-dominant	cis	2.29 	9.80 
ENSRNOG00000034853	16	76234005	74993854-79604993	dominant	trans	2.29 	5.77 
ENSRNOG00000005413	3	76107380	75553317-77915025	overdominant	cis	2.28 	5.57 
ENSRNOG00000028576	9	87485717	87253937-95247207	partial-dominant	trans	2.28 	6.01 
ENSRNOG00000042672	20	5255819	4193719-5526501	partial-dominant	cis	2.28 	16.27 
ENSRNOG00000035843	6	134824729	134667641-135001831	partial-dominant	cis	2.28 	8.74 
ENSRNOG00000038679	5	168736852	163713943-168736852	partial-dominant	trans	2.27 	5.67 
ENSRNOG00000027300	4	142966474	50444636-144129683	overdominant	trans	2.25 	5.55 
ENSRNOG00000032049	3	11842641	10301071-11842641	partial-dominant	trans	2.24 	5.30 
ENSRNOG00000026930	7	51784579	51369976-52099151	partial-dominant	trans	2.24 	5.39 
ENSRNOG00000008284	1	197540862	196925026-197591872	partial-dominant	trans	2.23 	7.28 
ENSRNOG00000042095	20	2761687	427465-3820955	partial-dominant	cis	2.22 	14.32 
ENSRNOG00000030813	13	33084344	13184250-36268820	dominant	trans	2.22 	6.45 
ENSRNOG00000027971	2	115650377	114203645-117634459	dominant	cis	2.22 	9.22 
ENSRNOG00000025377	2	26977470	26741286-27693172	partial-dominant	cis	2.22 	8.54 
ENSRNOG00000008514	14	77784562	77784562-78457111	dominant	trans	2.22 	6.38 
ENSRNOG00000017018	16	51091336	49417832-51107936	partial-dominant	trans	2.22 	6.04 
ENSRNOG00000000844	20	438641	64148-5526501	partial-dominant	trans	2.21 	5.68 
ENSRNOG00000032560	14	45871044	44689170-46421051	partial-dominant	trans	2.20 	6.28 
ENSRNOG00000002291	10	33126888	33103857-35226184	dominant	trans	2.20 	5.78 
ENSRNOG00000029588	2	238209846	238208791-238264101	partial-dominant	trans	2.19 	5.90 
ENSRNOG00000004870	6	73607265	73607265-74223171	dominant	trans	2.18 	5.55 
ENSRNOG00000032052	4	136497090	136428473-137613557	overdominant	trans	2.18 	5.95 
ENSRNOG00000033823	5	108684758	100767018-109289444	overdominant	cis	2.18 	5.70 
ENSRNOG00000016598	1	204196328	128970379-204196328	partial-dominant	trans	2.18 	5.96 
ENSRNOG00000036882	19	27584491	27584491-31546836	partial-dominant	trans	2.18 	5.60 
ENSRNOG00000045270	1	25651000	12586396-25745740	partial-dominant	trans	2.18 	5.35 
ENSRNOG00000002792	14	18293344	18293344-18683838	partial-dominant	cis	2.17 	12.39 
ENSRNOG00000043233	5	143779560	11020474-144361142	dominant	trans	2.17 	5.68 
ENSRNOG00000031029	2	249355305	249053276-249854615	partial-dominant	trans	2.17 	7.35 
ENSRNOG00000001267	20	12478335	12478091-12894599	partial-dominant	cis	2.17 	10.14 
ENSRNOG00000011277	1	213602443	190157751-213737209	dominant	trans	2.17 	5.46 
ENSRNOG00000038540	11	71087284	71087284-72549414	overdominant	cis	2.16 	5.58 
ENSRNOG00000023982	16	57694692	57594904-58566394	overdominant	trans	2.16 	6.25 
ENSRNOG00000001123	12	40205752	39267483-40442237	partial-dominant	cis	2.16 	16.23 
ENSRNOG00000037206	4	156498299	156498299-157014551	additive	cis	2.15 	55.45 
ENSRNOG00000008428	16	79373950	78786927-79743986	dominant	trans	2.14 	5.37 
ENSRNOG00000029336	1	79295857	78863980-79555010	partial-dominant	cis	2.14 	13.16 
ENSRNOG00000014952	6	60839568	60802534-60874699	overdominant	trans	2.13 	5.62 
ENSRNOG00000029744	6	96209529	94977635-96301616	dominant	trans	2.13 	5.48 
ENSRNOG00000015982	16	18824418	17983298-18895108	partial-dominant	trans	2.12 	6.07 
ENSRNOG00000018083	2	175742706	175008835-180180160	partial-dominant	trans	2.12 	5.57 
ENSRNOG00000011827	10	57161445	57076272-58227818	partial-dominant	trans	2.11 	12.86 
ENSRNOG00000028746	7	51823143	51784579-123188302	partial-dominant	trans	2.11 	5.69 
ENSRNOG00000039966	20	2758456	385786-3857700	partial-dominant	cis	2.10 	11.46 
ENSRNOG00000019789	9	97168884	97079538-97357897	partial-dominant	trans	2.09 	5.43 
ENSRNOG00000039654	1	119279367	118353643-119832223	overdominant	trans	2.08 	5.41 
ENSRNOG00000036057	17	88816961	88816961-89140191	partial-dominant	trans	2.07 	6.23 
ENSRNOG00000024399	10	104682941	104682941-105934567	partial-dominant	cis	2.07 	8.85 
ENSRNOG00000006660	9	91524460	91524460-91741437	partial-dominant	trans	2.06 	33.50 
